barcode,itemcallnumber,isbn,title,subtitle,author,pages,publishercode,copyrightdate,price
20967,"530.14 T16 VOG T",9781482299182,"Quantum mechanics",,"Rae, Alastair I.M. and Napolitano, Jim",,"CRC Press",2016,5819.59
20968,"660.2815 T11 KIN",9780470975879,"Process control: a practical approach",,"King, Myke",,"John Wiley & Sons",2011,12465.00
20969,"536.24 T19 JRC",9780367398590,"Heat transfer in industrial combustion",,"JR., Charles E. Baukal",,"CRC Press",2019,6348.74
20970,"660 T14 VOG T",9781455725533,"Fermentation and biochemical engineering handbook",,"Vogel, Henry C. and Todaro, Celeste M.",,Elsevier,2014,16204.50
20971,"660 T14 GHA",9781138568518,"Modeling and simulation of chemical process systems",,"Ghasem, Nayef",,"CRC Press",2019,13757.90
20972,"547 T23 BOR Z",9783662665206,"Chemistry of biology: basis and origin of evolution",,"Borner, Armin & Zeidler, Juliana",,Springer,2023,4982.09
20973,"626 T20 JAM",9783030340889,"Hydraulic structures",,"James, CS",,Springer,2020,5888.09
20974,"626 T20 JAM",9783030340889,"Hydraulic structures",,"James, CS",,Springer,2020,5888.09
20975,"626 T20 JAM",9783030340889,"Hydraulic structures",,"James, CS",,Springer,2020,5888.09
20976,"626 T20 JAM",9783030340889,"Hydraulic structures",,"James, CS",,Springer,2020,5888.09
20977,"532.076 T21 LON",9783030513894,"Problems in hydraulics and fluid mechanics",,"Longo, Sandro; Tanda, MG. & Chiapponi, L",,Springer,2021,5435.09
20978,"532.076 T21 LON",9783030513894,"Problems in hydraulics and fluid mechanics",,"Longo, Sandro; Tanda, MG. & Chiapponi, L",,Springer,2021,5435.09
20979,"532.076 T21 LON",9783030513894,"Problems in hydraulics and fluid mechanics",,"Longo, Sandro; Tanda, MG. & Chiapponi, L",,Springer,2021,5435.09
20980,"532.076 T21 LON",9783030513894,"Problems in hydraulics and fluid mechanics",,"Longo, Sandro; Tanda, MG. & Chiapponi, L",,Springer,2021,5435.09
20981,"660.6 T23 MAN S",9783031194849,"Animal cell culture: principles and practice",,"Mani, Shalini; Singh, M & Kumar, A",,Springer,2023,10871.09
20982,"570.2 T23 DAN K",9783662650356,"Bioinformatics: an introductory textbook",,"Dandekar, Thomas & Kunz, M.",,Springer,2023,3441.89
20983,"332.015 T23 LAR",9783031238727,"Art of quantitative finance vol.1: trading, derivatives and basic concepts",,"Larcher, Gerhard",,Springer,2023,12683.09
20984,"332.015 T23 LAR",9783031238697,"Art of quantitative finance vol.2: volatilities, stochastic analysis and valuation tools",,"Larcher, Gerhard",,Springer,2023,10871.09
20985,"332.015 T23 LAR",9783031238666,"Art of quantitative finance vol. 3: risk, optimal portfolios, and case studies",,"Larcher, Gerhard",,Springer,2023,10871.09
20986,"658.57 T23 CAN",9781447175308,"Management of innovation and product development",,"Cantamessa, Marco & Montagna, F.",,Springer,2023,9059.09
20987,"517 T20 MAG",9783030463205,"Fundamental mathematical analysis",,"Magnus, Robert",,Springer,2020,3170.09
20988,"515 T23 ALD",9783031205484,"Calculus and linear algebra: fundamentals and applications",,"Aldo G.S. Ventre",,Springer,2023,8153.09
20989,"519.2 T23 MEL",9783031253256,"Course of stochastic analysis",,"Melnikov, Alexander",,Springer,2023,5888.09
20990,"532.5 T23 MAU",9783031289194,"Transport phenomena in multiphase flows",,"Mauri, Roberto",,Springer,2023,9059.09
20991,"519.535 T23 BAC E",9783658404109,"Multivariate analysis: an application-oriented introduction",,"Backhaus, Klaus [et al.]",,"Springer Gabler",2023,4076.09
20992,"570.15118 T23 LED",9783031094538,"Mathematical modeling for epidemiology and ecology",,"Ledder, Glenn",,Springer,2023,4982.09
20993,"535.2 T21 MEY",9783030761820,"Quantum optics taming the quantum",,"Meystre, Pierre",,Springer,2021,7700.09
20994,"621.3 T21 IDA",9783030155568,"Engineering electromagnetics",,"Ida, Nathan",,Springer,2021,8153.09
20995,"531 T23 AND",9783031240966,"Light and waves: a conceptual exploration of physics",,"Andrews, Steven S.",,Springer,2023,4529.09
20996,"530.12 T19 BAS",9783031176340,"Lectures on quantum mechanics: with problems, exercises and solutions",,"Basdevant, Jean-Louis",,Springer,2019,8153.09
20997,"006.3 T23 HUA J",9789811968136,"Machine learning safety",,"Huang, Xiaowei; Jin, G & Ruan, W.",,Springer,2023,6341.09
20998,"006.32 T23 AGG",9783031296413,"Neural networks and deep learning: a textbook",,"Aggarwal, Charu C.",,Springer,2023,6341.09
20999,"338.52 T20 CAL",9781484255513,"Price and value: a guide to equity market valuation metrics",,"Calhoun, George",,Apress,2020,4076.09
21000,"621.3126 T22 ARO",9780750331012,"Electrochemical energy storage devices and supercapacitors",,"Arote, Sandeep A.",,IOP,2021,15798.50
21001,"615.1 T23 HAR",9781585286942,"Basic concepts in medicinal chemistry",,"Harrold, Marc W.; Zavod, Adam",,ASHP,2023,7395.90
21002,"515.62 T08 JOL",9781854186027,"Managing climate risk: a practical guide for business",,"Jolly, Adam",,Thorogood,2008,2115.54
21003,"006.6 T21 PAR",9780367895242,"Fundamentals of image, audio, and video processing using MATLAB",,"Parekh, Ranjan",,CRC,2021,11112.15
21004,"621.3815 T21 NOU",9780367778897,"Mixed-signal circuits",,"Noulis, Thomas",,CRC,2015,6348.74
21005,"511.1 T21 ERC",9783030611149,"Discrete mathematics and graph theory: a concise study companion and guide",,"Erciyes, K.",,Springer,2021,1629.89
21006,"535.15 T21 BYR",9781108838597,"Quantum atom optics: theory and applications to quantum technology",,"Byrnes, Tim and Ilo-Okeke, Ebubechukwu O. ",,"Cambridge University Press",2021,4761.29
21007,"660.2832 T20 TES R",9783110632194,"Advanced reactor modeling with MATLAB: case studies with solved examples",,"Tesser, Riccardo; Russo, Vincenzo",,"Walter D Gruter",2021,8149.47
21008,"660.2842 T20 HAA",9783110654738,"Industrial separation processes: fundamentals",,"Haan, Andre B. de; Eral, H. Burak",,"Walter D. Gruter",2020,7696.47
21009,"572 T21 MIE M",9780393533538,Biochemistry,,"Miesfeld, Roger, L; McEvoy, Megan M",,"W.W. Norton",2021,10283.63
21010,"005.13 T22 ROU",9780999282984,"Algorithms illuminated",,"Roughgarden, Tim",,"Soundlikeyourself publishers",2022,10157.56
21011,"005.13 T22 ROU",9780999282984,"Algorithms illuminated",,"Roughgarden, Tim",,"Soundlikeyourself publishers",2022,10157.56
21012,"531.01516 T11 HOL",9781848167759,"Geometric mechanics part I: dynamics and symmetry",,"Holm, Darryl D.",,"World Scientific",2011,2576.10
21013,"539.7528 T22 MOH",9781108481380,"Short introduction to string theory",,"Mohaupt, Thomas",,"Cambridge University Press",2022,3702.99
21014,"530.12 T23 PES",9781108834902,"Quantum mechanics in nanoscience and engineering",,"Peskin, Uri",,"Cambridge University Press",2023,5290.44
21015,"530.12 T23 NAS",9781108838733,"Quantum mechanics: a graduate course",,"Nastase, Horatiu",,"Cambridge University Press",2023,7936.19
21016,"624.1 T18 CHA M",9781498766241,"Introduction to tunnel construction",,"Chapman, David; Metje, Nicole",,"CRC Press",2018,6666.23
21017,"615.7 T21 THU I",9781439853269,"Chemistry and pharmacology of anticancer drugs",,"Thurston, David E.; Ilona, Physz",,"CRC Press",2021,24340.90
21018,"615.7 T21 THU I",9781439853269,"Chemistry and pharmacology of anticancer drugs",,"Thurston, David E.; Ilona, Physz",,"CRC Press",2021,24340.90
21019,"547 T22 INA",9780367770587,"Porous polymer science and applications",,"Inamuddin; Ahmed, Mohd Imran",,"CRC Press",2022,13757.90
21020,"547 T17 GAR",9788126922482,"Basic principles of polymer chemistry",,"Garg, Archana",,"Atlantic Publishers",2017,295.00
21021,"541.2254 T10 POK",9789048122301,"Mesoscopic theory of polymer dynamics",,"Pokrovskii, Vladimir N",,Springer,2010,12683.09
21022,"624.1513 T20 SHE S",9783030355272,"Modelling rock fracturing processes: theories methods and applications",,"Shen, Baotang; Stephansson, Ove",,Springer,2020,5435.09
21023,"004.01 T18 HEY A",9781138329430,"Feynman lectures on computation",,"Hey, Tony & Allen, Robin W.",,"CRC Press",2018,895.00
21024,"610.28563 T21 KOS D",9789811563270,"Deep learning for medical decision support systems",,"Kose, Utku; Deperliogre, Omer",,Springer,2021,8153.09
21025,"610.90501 T18 DAC",9781119509813,"Emerging technologies for health and medicine",,"Dac-Nhuong Le (et al.)",,"Scrivener Publication",2018,18693.35
21026,"610.28 T22 MIY M",9789814877633,"Biomedical engineering",,"Miyarchi, Akihiro & Miyahara Yuji",,"Jenny Stanford",2022,12276.28
21027,"612.76 T20 NIE",9780128179314,Mechanobiology,,"Niebur, Glen L.",,"Oliver Walter",2020,7474.85
21028,"610.284 T17 FRA K",9783527338368,"Biomedical applications of polymeric materials and composites",,"Francis, Raju & Kumar, Sakthi D",,Wiley-VcH,2017,16615.85
21029,"621.3822 T19 THY",9783030093846,"Introduction to digital signal processing using matlab with application to digital communications",,"Thyagarajan, K.S.",,Springer,2019,5163.29
21030,"621.382 T21 SPE",9783030673598,"Introduction to digital communications: signals and communication technology",,"Speidel, Joachim",,Springer,2021,6341.09
21031,"621.382 T17 STU",9783319857091,"Principles of mobile communication",,"Stuber, Gordon L.",,Springer,2017,8153.09
21032,"515.355 T22 POL Z",9780367486891,"Separation of variables and exact solutions to nonlinear pdes",,"Polyanin, Andrei D., Zhurov, Alexei I",,"CRC Press",2022,8153.09
21033,"515 T20 RAD",9783030358433,"Solving problems in mathematical analysis, part i",,"Radozycki, Tomasz",,Springer,2020,13757.90
21034,"515 T20 RAD",9783030368470,"Solving problems in mathematical analysis, part ii",,"Radozycki, Tomasz",,Springer,2020,6794.09
21035,"519.2 T17 LOT R",9783319586458,"Stochastic partial differential equations",,"Lototsky, Sergey V. & Rozovsky, Boris, L.",,Springer,2017,6794.09
21036,"006.3 T20 RUN",9783658297787,"Data analytics: models and algorithms for intelligent data analysis",,"Runkler, Thomas A.",,Springer,2020,6794.09
21037,"515.724 T18 SOT",9783319920603,"Primer on hilbert space operators",,"Sottan, Piotr",,Springer,2018,4529.09
21038,"515.7 T16 PAU R",9781107104099,"Introduction theory reproducing kernel hilbert spaces",,"Paulsen Vern I. & Raghupathi, Mrinal",,"Cambridge University Press",2016,4076.09
21039,"515 T17 LAX T",9783030089139,"Multivariable calculus with applications",,"Lax, Peter D. & Terrell, Maria Shea",,Springer,2017,6137.08
21040,"332.0285554 T20 DIX.H",9783030410704,"Machine learning in finance",": from theory to practice","Dixon, Matthew F.",548p.,Springer,2020,7247.09
21041,"530.4 T18 DRE",9783662572559,"Solid state properties: from bulk to nano",,"Dresselhaus, Mildred",,Springer,2018,7247.09
21042,"530.13 T19 BER H",9783030281892,"Statistical mechanics: an introductory graduate course",,"Berlinsky, A.J. & Harris, A.B.",,Springer,2019,7700.09
21043,"660.2832 T18 SAL.M",9781138712508,"Chemical reaction engineering and reactor technology",,"Salmi, Tapio O.",627p.,"CRC Press",2018,13757.90
21044,"660.281 T22 FOG",9781292416663,"Elements of chemical reaction engineering",,"Fogler, H. Scott",1078p.,Pearson,2022,14390.76
21045,"660.281 T22 FOG",9781292416663,"Elements of chemical reaction engineering",,"Fogler, H. Scott",1078p.,Pearson,2022,14390.76
21046,"660.2 T24 HIM.R",9781292440934,"Basic principles and calculations in chemical engineering",,"Himmelblar David M.",1017p.,Pearson,2024,12062.50
21047,"660.2 T24 HIM.R",9781292440934,"Basic principles and calculations in chemical engineering",,"Himmelblar David M.",1017p.,Pearson,2024,12062.50
21048,"660 T20 SIN.T",9789351073932,"Chemical engineering design",,"Sinnott, Ray",1262p.,Elsevier,2020,3590.00
21049,"660 T20 SIN.T",9789351073932,"Chemical engineering design",,"Sinnott, Ray",1262p.,Elsevier,2020,3590.00
21050,"665.5 T21 SPE",9781032236230,"Handbook of petrochemical processes",,"Speight, James G.",,"CRC Press",2021,4761.29
21051,"629.8076 T19 KEV",9789811341229,"Control engineering: matlab exercises",,"Keviczky, Laszlo",,Springer,2019,5163.29
21052,"620.106 T15 MURB",9788184873856,"Advanced engineering fluid mechanics",,"murlidhar, K; Biswas,Gautam",,"Narsoa, Pub. House",2015,750.00
21053,"620.106 T15 MURB",9788184873856,"Advanced engineering fluid mechanics",,"murlidhar, K; Biswas,Gautam",,"Narsoa, Pub. House",2015,750.00
21054,"620.106 T15 MURB",9788184873856,"Advanced engineering fluid mechanics",,"murlidhar, K; Biswas,Gautam",,"Narsoa, Pub. House",2015,750.00
21055,"620.106 T15 MURB",9788184873856,"Advanced engineering fluid mechanics",,"murlidhar, K; Biswas,Gautam",,"Narsoa, Pub. House",2015,750.00
21056,"620.106 T15 MURB",9788184873856,"Advanced engineering fluid mechanics",,"murlidhar, K; Biswas,Gautam",,"Narsoa, Pub. House",2015,750.00
21057,"512.73 T09 NES",9788173199844,"Algebraic independence",,"Nesternko, Yu. V",,"Narsoa, Pub. House",2009,325.00
21058,"629.8 T17 PAN.T",9788184875874,"Introduction to process modelling identification and control for engineers",,"Panda, Rames C.",10.49p.,"Narsoa Publishing House",2017,925.00
21059,"629.8 T17 PAN.T",9788184875874,"Introduction to process modelling identification and control for engineers",,"Panda, Rames C.",10.49p.,"Narsoa Publishing House",2017,925.00
21060,"629.8 T17 PAN.T",9788184875874,"Introduction to process modelling identification and control for engineers",,"Panda, Rames C.",10.49p.,"Narsoa Publishing House",2017,925.00
21061,"629.8 T17 PAN.T",9788184875874,"Introduction to process modelling identification and control for engineers",,"Panda, Rames C.",10.49p.,"Narsoa Publishing House",2017,925.00
21062,"629.8 T17 PAN.T",9788184875874,"Introduction to process modelling identification and control for engineers",,"Panda, Rames C.",10.49p.,"Narsoa Publishing House",2017,925.00
21063,"530.13 T08 PAL",9788173198649,"Introductory course of statistical mechanics",,"Pal, Palash B",,"Narsoa, Pub. House",2008,690.00
21064,"530.13 T08 PAL",9788173198649,"Introductory course of statistical mechanics",,"Pal, Palash B",,"Narsoa, Pub. House",2008,690.00
21065,"530.13 T08 PAL",9788173198649,"Introductory course of statistical mechanics",,"Pal, Palash B",,"Narsoa, Pub. House",2008,690.00
21066,"519.5 T14 THO",9788184873252,"Basic statistics",,"Thomas, Seemon",,"Narsoa, Pub. House",2014,215.00
21067,"540 T10 SHA",9788184877762,Biochemistry,,"Sharma, Dushyant Kumar",,"Narsoa, Pub. House",2010,795.00
21068,"540 T10 SHA",9788184877762,Biochemistry,,"Sharma, Dushyant Kumar",,"Narsoa, Pub. House",2010,795.00
21069,"540 T10 SHA",9788184877762,Biochemistry,,"Sharma, Dushyant Kumar",,"Narsoa, Pub. House",2010,795.00
21070,"540 T10 SHA",9788184877762,Biochemistry,,"Sharma, Dushyant Kumar",,"Narsoa, Pub. House",2010,795.00
21071,"540 T10 SHA",9788184877762,Biochemistry,,"Sharma, Dushyant Kumar",,"Narsoa, Pub. House",2010,795.00
21072,"610.28 T17 BHA",9788184871371,Biomaterials,,"Bhat, Sujata V",,"Narsoa, Pub. House",2017,695.00
21073,"610.28 T17 BHA",9788184871371,Biomaterials,,"Bhat, Sujata V",,"Narsoa, Pub. House",2017,695.00
21074,"531 T15 CHA",9788173199912,"Classical mechanics: a textbook",,"Chandra, Suresh",,"Narsoa, Pub. House",2015,425.00
21075,"531 T15 CHA",9788173199912,"Classical mechanics: a textbook",,"Chandra, Suresh",,"Narsoa, Pub. House",2015,425.00
21076,"531 T15 CHA",9788173199912,"Classical mechanics: a textbook",,"Chandra, Suresh",,"Narsoa, Pub. House",2015,425.00
21077,"531 T15 CHA",9788173199912,"Classical mechanics: a textbook",,"Chandra, Suresh",,"Narsoa, Pub. House",2015,425.00
21078,"531 T15 CHA",9788173199912,"Classical mechanics: a textbook",,"Chandra, Suresh",,"Narsoa, Pub. House",2015,425.00
21079,"531 T23 DEO R",9788184877434,"Classical mechanics:an introduction",,"Deo Satya; Rahaman, Ramij",,"Narsoa, Pub. House",2023,495.00
21080,"531 T23 DEO R",9788184877434,"Classical mechanics:an introduction",,"Deo Satya; Rahaman, Ramij",,"Narsoa, Pub. House",2023,495.00
21081,"531 T23 DEO R",9788184877434,"Classical mechanics:an introduction",,"Deo Satya; Rahaman, Ramij",,"Narsoa, Pub. House",2023,495.00
21082,"532.050285 T16 BIS M",9788184871814,"Computational fluid dynamics",,"Biswas, Gautam; Mukherjee, Somenatt",,"Narsoa, Pub. House",2016,325.00
21083,"532.050285 T16 BIS M",9788184871814,"Computational fluid dynamics",,"Biswas, Gautam; Mukherjee, Somenatt",,"Narsoa, Pub. House",2016,325.00
21084,"532.050285 T16 BIS M",9788184871814,"Computational fluid dynamics",,"Biswas, Gautam; Mukherjee, Somenatt",,"Narsoa, Pub. House",2016,325.00
21085,"532.050285 T16 BIS M",9788184871814,"Computational fluid dynamics",,"Biswas, Gautam; Mukherjee, Somenatt",,"Narsoa, Pub. House",2016,325.00
21086,"532.050285 T16 BIS M",9788184871814,"Computational fluid dynamics",,"Biswas, Gautam; Mukherjee, Somenatt",,"Narsoa, Pub. House",2016,325.00
21087,"532.050285 T16 BIS M",9788184871814,"Computational fluid dynamics",,"Biswas, Gautam; Mukherjee, Somenatt",,"Narsoa, Pub. House",2016,325.00
21088,"532.050285 T16 BIS M",9788184871814,"Computational fluid dynamics",,"Biswas, Gautam; Mukherjee, Somenatt",,"Narsoa, Pub. House",2016,325.00
21089,"532.050285 T16 BIS M",9788184871814,"Computational fluid dynamics",,"Biswas, Gautam; Mukherjee, Somenatt",,"Narsoa, Pub. House",2016,325.00
